il11_percent,benefit_percentage_points
66.5,5.8248175182481745
66.60000000000001,5.8250728862973755
66.7,5.82532751091703
66.8,5.825581395348836
66.9,5.825834542815675
67.0,5.826086956521738
67.10000000000001,5.826338639652677
67.2,5.826589595375722
67.30000000000001,5.8268398268398265
67.4,5.827089337175793
67.5,5.827338129496402
67.60000000000001,5.827586206896552
67.7,5.827833572453372
67.80000000000001,5.8280802292263605
67.9,5.82832618025751
68.0,5.828571428571428
68.10000000000001,5.828815977175463
68.2,5.82905982905983
68.30000000000001,5.829302987197724
68.4,5.829545454545454
68.5,5.829787234042554
68.60000000000001,5.830028328611898
68.7,5.83026874115983
68.80000000000001,5.830508474576271
68.9,5.830747531734837
69.0,5.830985915492957
69.10000000000001,5.831223628691983
69.2,5.831460674157303
69.30000000000001,5.831697054698457
69.4,5.831932773109243
69.5,5.832167832167832
69.60000000000001,5.832402234636872
69.7,5.832635983263598
69.80000000000001,5.832869080779943
69.9,5.833101529902643
70.0,5.833333333333333
70.10000000000001,5.833564493758668
70.2,5.833795013850415
70.30000000000001,5.83402489626556
70.39999999999999,5.834254143646408
70.5,5.834482758620689
70.6,5.8347107438016526
70.7,5.834938101788171
70.8,5.835164835164835
70.89999999999999,5.8353909465020575
71.0,5.835616438356165
71.1,5.835841313269493
71.2,5.836065573770491
71.3,5.836289222373806
71.39999999999999,5.836512261580381
71.5,5.83673469387755
71.6,5.836956521739131
71.7,5.837177747625509
71.8,5.837398373983739
71.89999999999999,5.837618403247632
72.0,5.837837837837837
72.1,5.838056680161944
72.2,5.8382749326145555
72.3,5.838492597577388
72.39999999999999,5.838709677419355
72.5,5.838926174496644
72.6,5.839142091152814
72.7,5.839357429718875
72.8,5.839572192513368
72.89999999999999,5.839786381842456
73.0,5.84
73.1,5.840213049267643
73.2,5.840425531914894
73.3,5.840637450199202
73.4,5.840848806366047
73.5,5.841059602649007
73.6,5.841269841269841
73.7,5.841479524438572
73.8,5.841688654353562
73.9,5.84189723320158
74.0,5.842105263157895
74.1,5.842312746386334
74.2,5.8425196850393695
74.3,5.84272608125819
74.4,5.842931937172775
74.5,5.8431372549019605
74.6,5.8433420365535245
74.7,5.84354628422425
74.8,5.84375
74.9,5.843953185955787
75.0,5.844155844155844
75.1,5.844357976653696
75.2,5.844559585492228
75.3,5.844760672703751
75.4,5.844961240310076
75.5,5.84516129032258
75.6,5.845360824742268
75.7,5.845559845559846
75.8,5.845758354755784
75.9,5.845956354300384
76.0,5.846153846153846
76.1,5.8463508322663245
76.2,5.846547314578005
76.3,5.846743295019157
76.4,5.846938775510203
76.5,5.847133757961783
76.6,5.847328244274809
76.7,5.8475222363405335
76.8,5.847715736040608
76.9,5.847908745247148
77.0,5.848101265822785
77.10000000000001,5.8482932996207335
77.2,5.848484848484848
77.3,5.848675914249684
77.4,5.848866498740554
77.5,5.849056603773584
77.60000000000001,5.849246231155778
77.7,5.849435382685069
77.8,5.849624060150376
77.9,5.849812265331663
78.0,5.85
78.10000000000001,5.850187265917603
78.2,5.850374064837905
78.3,5.850560398505604
78.4,5.850746268656716
78.5,5.850931677018634
78.60000000000001,5.851116625310174
78.7,5.851301115241635
78.8,5.851485148514851
78.9,5.851668726823238
79.0,5.851851851851851
79.10000000000001,5.8520345252774355
79.2,5.852216748768472
79.3,5.852398523985239
79.4,5.8525798525798525
79.5,5.852760736196318
79.60000000000001,5.852941176470589
79.7,5.8531211750306
79.80000000000001,5.853300733496332
79.9,5.853479853479854
80.0,5.853658536585366
80.10000000000001,5.853836784409256
80.2,5.854014598540146
80.30000000000001,5.85419198055893
80.4,5.854368932038835
80.5,5.8545454545454545
80.60000000000001,5.854721549636803
80.7,5.8548972188633615
80.80000000000001,5.855072463768115
80.9,5.85524728588661
81.0,5.855421686746988
81.10000000000001,5.855595667870036
